1.969105501768362728e+03,0.000000000000000000e+00,1.364211266804079060e+03
0.000000000000000000e+00,1.967932530862261046e+03,1.008883747639190460e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
