1.972582740460276909e+03,0.000000000000000000e+00,1.374486561032410691e+03
0.000000000000000000e+00,1.974363752396424843e+03,1.012993128699428553e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
