1.895892826653538350e+03,0.000000000000000000e+00,1.334372753161514311e+03
0.000000000000000000e+00,1.897283333025325874e+03,9.684095809808522972e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
