9.995360187305041277e-01,1.655769920809283327e-02,2.556540352327047252e-02
-1.649028040501504186e-02,9.998599765131243045e-01,-2.845701906112039960e-03
-2.560894204252306058e-02,2.422800880962942913e-03,9.996691013147069871e-01
